time,seconds_elapsed,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
1718111831469306600,256.174306640625,2.975651741027832,0.956335723400116,2.5,3.8450000286102295,10.65774917602539,180.19935607910156,815.0870361328125,77.7159106,13.1670168
1718111832469170200,257.17417016601564,2.97194242477417,0.954131543636322,2.5,3.8450000286102295,10.648615837097168,179.31417846679688,815.16796875,77.7159097,13.1669201
1718111833469196300,258.1741962890625,3.001805305480957,0.9630138278007507,2.5,3.8450000286102295,10.6594820022583,179.82179260253906,814.958984375,77.7159079,13.1668248
1718111834469754000,259.17475415039064,3.0151422023773193,0.9545653462409973,2.5,3.878000020980835,10.283525466918945,180.69638061523438,814.893310546875,77.7159048,13.1667327
1718111835468991000,260.17399096679685,3.0502843856811523,0.9552618861198425,2.5,3.86299991607666,9.662382125854492,180.9059295654297,814.914306640625,77.715902,13.1666498
1718111836469453800,261.1744538574219,3.1002323627471924,0.9545391201972961,2.5,3.8559999465942383,8.921313285827637,180.19580078125,815.16552734375,77.7158993,13.1665755
1718111837469076200,262.174076171875,3.148380756378174,0.9559297561645508,2.5,3.86299991607666,8.424245834350586,178.5073699951172,815.408203125,77.7158985,13.1665042
1718111838469219000,263.17421899414063,3.2134621143341064,0.9538033604621887,2.5,3.8559999465942383,7.715940475463867,180.4995880126953,815.631591796875,77.7158973,13.166439
1718111839469388000,264.17438793945314,3.3053596019744873,0.9556287527084351,2.5,3.86299991607666,6.55472469329834,180.82984924316406,816.09375,77.7158949,13.1663864
1718111840468935200,265.17393505859377,3.406541585922241,0.9672136306762695,2.5,3.86299991607666,5.655379295349121,184.7458953857422,816.01416015625,77.7158908,13.166342
1718111841468899600,266.17389965820314,3.471452236175537,0.9608875513076782,2.5,3.86299991607666,5.638861179351807,184.96026611328125,816.378662109375,77.715883,13.1662944
1718111842469254000,267.17425390625,3.5517935752868652,0.9656907916069031,2.5,3.8559999465942383,5.927496910095215,194.62986755371094,816.613037109375,77.7158665,13.1662433
1718111843469184300,268.1741843261719,3.6229467391967773,0.9598073959350586,2.5,3.8450000286102295,6.194872856140137,204.89768981933594,816.80419921875,77.7158377,13.1661937
1718111844469695000,269.17469506835937,3.6731319427490234,0.9556552171707153,2.5,3.8340001106262207,6.507646083831787,211.87867736816406,816.881591796875,77.7158013,13.1661463
1718111845469633300,270.17463330078124,3.742802381515503,0.9672517776489258,2.5,3.8340001106262207,6.728193283081055,219.7297821044922,817.163330078125,77.7157575,13.1661029
1718111846469246200,271.17424609375,3.8047051429748535,0.9671812653541565,2.5,3.8559999465942383,6.765787124633789,228.98770141601562,817.2939453125,77.715705,13.1660656
1718111847469378000,272.1743779296875,3.867851972579956,0.9685253500938416,2.5,3.8559999465942383,6.7725300788879395,239.22747802734375,817.3572998046875,77.7156456,13.1660381
1718111848468891000,273.1738908691406,3.929396629333496,0.9682367444038391,2.5,3.86299991607666,6.744305610656738,251.6705322265625,817.7578125,77.7155824,13.1660216
1718111849469427700,274.174427734375,3.9664876461029053,0.9626467227935791,2.5,3.88100004196167,6.855340957641602,263.6004333496094,818.0203857421875,77.7155167,13.166018
1718111850469627000,275.174626953125,3.994488000869751,0.9595189094543457,2.5,3.88100004196167,7.017324924468994,270.1365966796875,818.38671875,77.7154495,13.166022
1718111851469762000,276.1747619628906,4.026371479034424,0.9630334377288818,2.5,3.878000020980835,7.087580680847168,269.2647705078125,818.8291015625,77.7153818,13.1660264
1718111852469798000,277.1747978515625,4.03166389465332,0.9594259858131409,2.5,3.9000000953674316,7.071958065032959,268.2962646484375,819.0296630859375,77.7153172,13.1660281
1718111853468999200,278.1739992675781,4.048814296722412,0.958412230014801,2.5,3.9000000953674316,7.044460296630859,268.07220458984375,819.374755859375,77.7152509,13.1660265
